m,n,p,lambda,R
4101,6,0.9,0.004189547367402457,0.0009277929504936932
4151,6,0.9,0.004189547367402457,0.000939104739697469
4201,6,0.9,0.004189547367402457,0.0009504165289012448
4251,6,0.9,0.004189547367402457,0.0009617283181050206
4301,6,0.9,0.004189547367402457,0.0009730401073087965
4351,6,0.9,0.004189547367402457,0.0009843518965125721
4401,6,0.9,0.004189547367402457,0.0009956636857163482
4451,6,0.9,0.004189547367402457,0.001006975474920124
4501,6,0.9,0.004189547367402457,0.0010182872641238997
4551,6,0.9,0.004189547367402457,0.0010295990533276756
4601,6,0.9,0.004189547367402457,0.0010409108425314514
4651,6,0.9,0.004189547367402457,0.001052222631735227
4701,6,0.9,0.004189547367402457,0.0010635344209390031
4751,6,0.9,0.004189547367402457,0.0010748462101427788
4801,6,0.9,0.004189547367402457,0.0010861579993465549
4851,6,0.9,0.004189547367402457,0.0010974697885503305
4901,6,0.9,0.004189547367402457,0.0011087815777541064
4951,6,0.9,0.004189547367402457,0.0011200933669578822
1,1,0.9,0.004430908289826025,0.004430908289826025
2101,6,0.9,0.004430908289826025,0.0005027047718186931
2151,6,0.9,0.004430908289826025,0.0005146682361646878
2201,6,0.9,0.004430908289826025,0.0005266317005106823
2251,6,0.9,0.004430908289826025,0.0005385951648566769
2301,6,0.9,0.004430908289826025,0.0005505586292026716
2351,6,0.9,0.004430908289826025,0.0005625220935486661
2401,6,0.9,0.004430908289826025,0.0005744855578946606
2451,6,0.9,0.004430908289826025,0.0005864490222406553
2501,6,0.9,0.004430908289826025,0.0005984124865866499
2551,6,0.9,0.004430908289826025,0.0006103759509326445
2601,6,0.9,0.004430908289826025,0.000622339415278639
2651,6,0.9,0.004430908289826025,0.0006343028796246338
2701,6,0.9,0.004430908289826025,0.0006462663439706284
2751,6,0.9,0.004430908289826025,0.0006582298083166229
2801,6,0.9,0.004430908289826025,0.0006701932726626177
2851,6,0.9,0.004430908289826025,0.0006821567370086121
2901,6,0.9,0.004430908289826025,0.0006941202013546068
2951,6,0.9,0.004430908289826025,0.0007060836657006013
3001,6,0.9,0.004430908289826025,0.0007180471300465959
3051,6,0.9,0.004430908289826025,0.0007300105943925906
3101,6,0.9,0.004430908289826025,0.0007419740587385851
3151,6,0.9,0.004430908289826025,0.0007539375230845798
3201,6,0.9,0.004430908289826025,0.0007659009874305745
3251,6,0.9,0.004430908289826025,0.000777864451776569
3301,6,0.9,0.004430908289826025,0.0007898279161225636
3351,6,0.9,0.004430908289826025,0.0008017913804685582
3401,6,0.9,0.004430908289826025,0.0008137548448145528
3451,6,0.9,0.004430908289826025,0.0008257183091605474
3501,6,0.9,0.004430908289826025,0.000837681773506542
3551,6,0.9,0.004430908289826025,0.0008496452378525366
3601,6,0.9,0.004430908289826025,0.0008616087021985312
3651,6,0.9,0.004430908289826025,0.0008735721665445258
3701,6,0.9,0.004430908289826025,0.0008855356308905204
3751,6,0.9,0.004430908289826025,0.000897499095236515
3801,6,0.9,0.004430908289826025,0.0009094625595825097
3851,6,0.9,0.004430908289826025,0.0009214260239285041
3901,6,0.9,0.004430908289826025,0.0009333894882744988
3951,6,0.9,0.004430908289826025,0.0009453529526204934
4001,6,0.9,0.004430908289826025,0.0009573164169664881
4051,6,0.9,0.004430908289826025,0.0009692798813124825
4101,6,0.9,0.004430908289826025,0.0009812433456584772
4151,6,0.9,0.004430908289826025,0.0009932068100044719
4201,6,0.9,0.004430908289826025,0.0010051702743504663
4251,6,0.9,0.004430908289826025,0.0010171337386964611
4301,6,0.9,0.004430908289826025,0.0010290972030424555
4351,6,0.9,0.004430908289826025,0.0010410606673884502
4401,6,0.9,0.004430908289826025,0.0010530241317344448
4451,6,0.9,0.004430908289826025,0.0010649875960804394
4501,6,0.9,0.004430908289826025,0.001076951060426434
4551,6,0.9,0.004430908289826025,0.0010889145247724287
4601,6,0.9,0.004430908289826025,0.0011008779891184233
4651,6,0.9,0.004430908289826025,0.0011128414534644178
4701,6,0.9,0.004430908289826025,0.0011248049178104124
4751,6,0.9,0.004430908289826025,0.0011367683821564068
4801,6,0.9,0.004430908289826025,0.0011487318465024017
4851,6,0.9,0.004430908289826025,0.0011606953108483963
4901,6,0.9,0.004430908289826025,0.001172658775194391
4951,6,0.9,0.004430908289826025,0.0011846222395403853
1,1,0.9,0.004686174078280333,0.004686174078280334
2001,6,0.9,0.004686174078280333,0.0005063603602148628
2051,6,0.9,0.004686174078280333,0.0005190130428789024
2101,6,0.9,0.004686174078280333,0.0005316657255429419
2151,6,0.9,0.004686174078280333,0.0005443184082069815
2201,6,0.9,0.004686174078280333,0.000556971090871021
2251,6,0.9,0.004686174078280333,0.0005696237735350607
2301,6,0.9,0.004686174078280333,0.0005822764561991
2351,6,0.9,0.004686174078280333,0.0005949291388631395
2401,6,0.9,0.004686174078280333,0.0006075818215271791
2451,6,0.9,0.004686174078280333,0.0006202345041912186
2501,6,0.9,0.004686174078280333,0.0006328871868552583
2551,6,0.9,0.004686174078280333,0.0006455398695192978
2601,6,0.9,0.004686174078280333,0.0006581925521833374
2651,6,0.9,0.004686174078280333,0.0006708452348473769
2701,6,0.9,0.004686174078280333,0.0006834979175114166
2751,6,0.9,0.004686174078280333,0.000696150600175456
2801,6,0.9,0.004686174078280333,0.0007088032828394956
2851,6,0.9,0.004686174078280333,0.0007214559655035351
2901,6,0.9,0.004686174078280333,0.0007341086481675747
2951,6,0.9,0.004686174078280333,0.0007467613308316142
3001,6,0.9,0.004686174078280333,0.0007594140134956537
3051,6,0.9,0.004686174078280333,0.0007720666961596933
3101,6,0.9,0.004686174078280333,0.000784719378823733
3151,6,0.9,0.004686174078280333,0.0007973720614877724
3201,6,0.9,0.004686174078280333,0.0008100247441518121
3251,6,0.9,0.004686174078280333,0.0008226774268158516
3301,6,0.9,0.004686174078280333,0.0008353301094798912
3351,6,0.9,0.004686174078280333,0.0008479827921439307
3401,6,0.9,0.004686174078280333,0.0008606354748079703
3451,6,0.9,0.004686174078280333,0.0008732881574720098
3501,6,0.9,0.004686174078280333,0.0008859408401360494
3551,6,0.9,0.004686174078280333,0.0008985935228000889
3601,6,0.9,0.004686174078280333,0.0009112462054641285
3651,6,0.9,0.004686174078280333,0.000923898888128168
3701,6,0.9,0.004686174078280333,0.0009365515707922075
3751,6,0.9,0.004686174078280333,0.0009492042534562471
3801,6,0.9,0.004686174078280333,0.0009618569361202865
3851,6,0.9,0.004686174078280333,0.0009745096187843262
3901,6,0.9,0.004686174078280333,0.0009871623014483658
3951,6,0.9,0.004686174078280333,0.0009998149841124052
4001,6,0.9,0.004686174078280333,0.0010124676667764448
4051,6,0.9,0.004686174078280333,0.0010251203494404844
4101,6,0.9,0.004686174078280333,0.001037773032104524
4151,6,0.9,0.004686174078280333,0.0010504257147685634
4201,6,0.9,0.004686174078280333,0.001063078397432603
4251,6,0.9,0.004686174078280333,0.0010757310800966428
4301,6,0.9,0.004686174078280333,0.0010883837627606821
4351,6,0.9,0.004686174078280333,0.0011010364454247217
4401,6,0.9,0.004686174078280333,0.0011136891280887611
4451,6,0.9,0.004686174078280333,0.001126341810752801
4501,6,0.9,0.004686174078280333,0.0011389944934168405
4551,6,0.9,0.004686174078280333,0.00115164717608088
4601,6,0.9,0.004686174078280333,0.0011642998587449195
4651,6,0.9,0.004686174078280333,0.001176952541408959
4701,6,0.9,0.004686174078280333,0.0011896052240729985
4751,6,0.9,0.004686174078280333,0.001202257906737038
4801,6,0.9,0.004686174078280333,0.0012149105894010777
4851,6,0.9,0.004686174078280333,0.0012275632720651173
4901,6,0.9,0.004686174078280333,0.0012402159547291567
4951,6,0.9,0.004686174078280333,0.0012528686373931962
1,1,0.9,0.004956145795743553,0.004956145795743554
1901,6,0.9,0.004956145795743553,0.0005087686992849574
1951,6,0.9,0.004956145795743553,0.0005221503063150719
2001,6,0.9,0.004956145795743553,0.0005355319133451867
2051,6,0.9,0.004956145795743553,0.0005489135203753013
2101,6,0.9,0.004956145795743553,0.000562295127405416
2151,6,0.9,0.004956145795743553,0.0005756767344355304
2201,6,0.9,0.004956145795743553,0.0005890583414656451
2251,6,0.9,0.004956145795743553,0.0006024399484957597
2301,6,0.9,0.004956145795743553,0.0006158215555258742
2351,6,0.9,0.004956145795743553,0.0006292031625559889
2401,6,0.9,0.004956145795743553,0.0006425847695861035
2451,6,0.9,0.004956145795743553,0.000655966376616218
2501,6,0.9,0.004956145795743553,0.0006693479836463327
2551,6,0.9,0.004956145795743553,0.0006827295906764474
2601,6,0.9,0.004956145795743553,0.0006961111977065621
2651,6,0.9,0.004956145795743553,0.0007094928047366765
2701,6,0.9,0.004956145795743553,0.0007228744117667911
2751,6,0.9,0.004956145795743553,0.0007362560187969058
2801,6,0.9,0.004956145795743553,0.0007496376258270204
2851,6,0.9,0.004956145795743553,0.000763019232857135
2901,6,0.9,0.004956145795743553,0.0007764008398872496
2951,6,0.9,0.004956145795743553,0.0007897824469173643
3001,6,0.9,0.004956145795743553,0.0008031640539474787
3051,6,0.9,0.004956145795743553,0.0008165456609775934
3101,6,0.9,0.004956145795743553,0.0008299272680077081
3151,6,0.9,0.004956145795743553,0.0008433088750378228
3201,6,0.9,0.004956145795743553,0.0008566904820679373
3251,6,0.9,0.004956145795743553,0.000870072089098052
3301,6,0.9,0.004956145795743553,0.0008834536961281665
3351,6,0.9,0.004956145795743553,0.0008968353031582813
3401,6,0.9,0.004956145795743553,0.0009102169101883957
3451,6,0.9,0.004956145795743553,0.0009235985172185103
3501,6,0.9,0.004956145795743553,0.000936980124248625
3551,6,0.9,0.004956145795743553,0.0009503617312787395
3601,6,0.9,0.004956145795743553,0.0009637433383088543
3651,6,0.9,0.004956145795743553,0.0009771249453389688
3701,6,0.9,0.004956145795743553,0.0009905065523690836
3751,6,0.9,0.004956145795743553,0.0010038881593991981
3801,6,0.9,0.004956145795743553,0.0010172697664293125
3851,6,0.9,0.004956145795743553,0.0010306513734594273
3901,6,0.9,0.004956145795743553,0.0010440329804895418
3951,6,0.9,0.004956145795743553,0.0010574145875196564
4001,6,0.9,0.004956145795743553,0.001070796194549771
4051,6,0.9,0.004956145795743553,0.0010841778015798858
4101,6,0.9,0.004956145795743553,0.0010975594086100003
4151,6,0.9,0.004956145795743553,0.0011109410156401147
4201,6,0.9,0.004956145795743553,0.0011243226226702295
4251,6,0.9,0.004956145795743553,0.001137704229700344
4301,6,0.9,0.004956145795743553,0.0011510858367304586
4351,6,0.9,0.004956145795743553,0.0011644674437605732
4401,6,0.9,0.004956145795743553,0.0011778490507906882
4451,6,0.9,0.004956145795743553,0.0011912306578208028
4501,6,0.9,0.004956145795743553,0.0012046122648509171
4551,6,0.9,0.004956145795743553,0.001217993871881032
4601,6,0.9,0.004956145795743553,0.0012313754789111465
4651,6,0.9,0.004956145795743553,0.001244757085941261
4701,6,0.9,0.004956145795743553,0.0012581386929713756
4751,6,0.9,0.004956145795743553,0.0012715203000014902
4801,6,0.9,0.004956145795743553,0.0012849019070316047
4851,6,0.9,0.004956145795743553,0.0012982835140617193
4901,6,0.9,0.004956145795743553,0.0013116651210918339
4951,6,0.9,0.004956145795743553,0.0013250467281219487
1801,6,0.9,0.005241670654642098,0.0005097739476205097
1851,6,0.9,0.005241670654642098,0.0005239264725405682
1901,6,0.9,0.005241670654642098,0.0005380789974606268
1951,6,0.9,0.005241670654642098,0.0005522315223806854
2001,6,0.9,0.005241670654642098,0.0005663840473007439
2051,6,0.9,0.005241670654642098,0.0005805365722208025
2101,6,0.9,0.005241670654642098,0.000594689097140861
2151,6,0.9,0.005241670654642098,0.0006088416220609196
2201,6,0.9,0.005241670654642098,0.0006229941469809783
2251,6,0.9,0.005241670654642098,0.0006371466719010368
2301,6,0.9,0.005241670654642098,0.0006512991968210954
2351,6,0.9,0.005241670654642098,0.0006654517217411539
2401,6,0.9,0.005241670654642098,0.0006796042466612125
2451,6,0.9,0.005241670654642098,0.0006937567715812711
2501,6,0.9,0.005241670654642098,0.0007079092965013295
2551,6,0.9,0.005241670654642098,0.0007220618214213881
2601,6,0.9,0.005241670654642098,0.0007362143463414467
2651,6,0.9,0.005241670654642098,0.0007503668712615054
2701,6,0.9,0.005241670654642098,0.000764519396181564
2751,6,0.9,0.005241670654642098,0.0007786719211016224
2801,6,0.9,0.005241670654642098,0.000792824446021681
2851,6,0.9,0.005241670654642098,0.0008069769709417395
2901,6,0.9,0.005241670654642098,0.0008211294958617982
2951,6,0.9,0.005241670654642098,0.0008352820207818568
3001,6,0.9,0.005241670654642098,0.0008494345457019153
3051,6,0.9,0.005241670654642098,0.0008635870706219741
3101,6,0.9,0.005241670654642098,0.0008777395955420325
3151,6,0.9,0.005241670654642098,0.0008918921204620911
3201,6,0.9,0.005241670654642098,0.0009060446453821497
3251,6,0.9,0.005241670654642098,0.0009201971703022082
3301,6,0.9,0.005241670654642098,0.0009343496952222667
3351,6,0.9,0.005241670654642098,0.0009485022201423254
3401,6,0.9,0.005241670654642098,0.0009626547450623839
3451,6,0.9,0.005241670654642098,0.0009768072699824425
3501,6,0.9,0.005241670654642098,0.000990959794902501
3551,6,0.9,0.005241670654642098,0.0010051123198225596
3601,6,0.9,0.005241670654642098,0.0010192648447426183
3651,6,0.9,0.005241670654642098,0.0010334173696626768
3701,6,0.9,0.005241670654642098,0.0010475698945827353
3751,6,0.9,0.005241670654642098,0.001061722419502794
3801,6,0.9,0.005241670654642098,0.0010758749444228525
3851,6,0.9,0.005241670654642098,0.001090027469342911
3901,6,0.9,0.005241670654642098,0.0011041799942629698
3951,6,0.9,0.005241670654642098,0.0011183325191830283
4001,6,0.9,0.005241670654642098,0.0011324850441030868
4051,6,0.9,0.005241670654642098,0.0011466375690231453
4101,6,0.9,0.005241670654642098,0.001160790093943204
4151,6,0.9,0.005241670654642098,0.0011749426188632625
4201,6,0.9,0.005241670654642098,0.001189095143783321
4251,6,0.9,0.005241670654642098,0.0012032476687033797
4301,6,0.9,0.005241670654642098,0.0012174001936234382
4351,6,0.9,0.005241670654642098,0.0012315527185434967
4401,6,0.9,0.005241670654642098,0.0012457052434635555
4451,6,0.9,0.005241670654642098,0.001259857768383614
4501,6,0.9,0.005241670654642098,0.0012740102933036725
4551,6,0.9,0.005241670654642098,0.0012881628182237308
4601,6,0.9,0.005241670654642098,0.0013023153431437897
4651,6,0.9,0.005241670654642098,0.001316467868063848
4701,6,0.9,0.005241670654642098,0.0013306203929839067
4751,6,0.9,0.005241670654642098,0.0013447729179039654
4801,6,0.9,0.005241670654642098,0.0013589254428240237
4851,6,0.9,0.005241670654642098,0.0013730779677440825
4901,6,0.9,0.005241670654642098,0.001387230492664141
4951,6,0.9,0.005241670654642098,0.0014013830175841997
1701,6,0.9,0.0055436446755324185,0.0005092064472328015
1751,6,0.9,0.0055436446755324185,0.0005241743028245946
1801,6,0.9,0.0055436446755324185,0.0005391421584163877
1851,6,0.9,0.0055436446755324185,0.0005541100140081808
1901,6,0.9,0.0055436446755324185,0.0005690778695999738
1951,6,0.9,0.0055436446755324185,0.0005840457251917669
2001,6,0.9,0.0055436446755324185,0.00059901358078356
2051,6,0.9,0.0055436446755324185,0.0006139814363753533
2101,6,0.9,0.0055436446755324185,0.0006289492919671463
2151,6,0.9,0.0055436446755324185,0.0006439171475589394
2201,6,0.9,0.0055436446755324185,0.0006588850031507325
2251,6,0.9,0.0055436446755324185,0.0006738528587425255
2301,6,0.9,0.0055436446755324185,0.0006888207143343187
2351,6,0.9,0.0055436446755324185,0.0007037885699261117
2401,6,0.9,0.0055436446755324185,0.000718756425517905
2451,6,0.9,0.0055436446755324185,0.000733724281109698
2501,6,0.9,0.0055436446755324185,0.0007486921367014911
2551,6,0.9,0.0055436446755324185,0.0007636599922932842
2601,6,0.9,0.0055436446755324185,0.0007786278478850774
2651,6,0.9,0.0055436446755324185,0.0007935957034768705
2701,6,0.9,0.0055436446755324185,0.0008085635590686635
2751,6,0.9,0.0055436446755324185,0.0008235314146604568
2801,6,0.9,0.0055436446755324185,0.0008384992702522498
2851,6,0.9,0.0055436446755324185,0.0008534671258440429
2901,6,0.9,0.0055436446755324185,0.000868434981435836
2951,6,0.9,0.0055436446755324185,0.0008834028370276292
3001,6,0.9,0.0055436446755324185,0.0008983706926194221
3051,6,0.9,0.0055436446755324185,0.0009133385482112154
3101,6,0.9,0.0055436446755324185,0.0009283064038030084
3151,6,0.9,0.0055436446755324185,0.0009432742593948016
3201,6,0.9,0.0055436446755324185,0.0009582421149865948
3251,6,0.9,0.0055436446755324185,0.0009732099705783878
3301,6,0.9,0.0055436446755324185,0.000988177826170181
3351,6,0.9,0.0055436446755324185,0.0010031456817619741
3401,6,0.9,0.0055436446755324185,0.0010181135373537671
3451,6,0.9,0.0055436446755324185,0.0010330813929455604
3501,6,0.9,0.0055436446755324185,0.0010480492485373534
3551,6,0.9,0.0055436446755324185,0.0010630171041291466
3601,6,0.9,0.0055436446755324185,0.0010779849597209396
3651,6,0.9,0.0055436446755324185,0.0010929528153127326
3701,6,0.9,0.0055436446755324185,0.0011079206709045258
3751,6,0.9,0.0055436446755324185,0.0011228885264963188
3801,6,0.9,0.0055436446755324185,0.0011378563820881118
3851,6,0.9,0.0055436446755324185,0.001152824237679905
3901,6,0.9,0.0055436446755324185,0.001167792093271698
3951,6,0.9,0.0055436446755324185,0.0011827599488634913
4001,6,0.9,0.0055436446755324185,0.0011977278044552843
4051,6,0.9,0.0055436446755324185,0.0012126956600470775
4101,6,0.9,0.0055436446755324185,0.0012276635156388707
4151,6,0.9,0.0055436446755324185,0.0012426313712306637
4201,6,0.9,0.0055436446755324185,0.0012575992268224567
4251,6,0.9,0.0055436446755324185,0.00127256708241425
4301,6,0.9,0.0055436446755324185,0.001287534938006043
4351,6,0.9,0.0055436446755324185,0.0013025027935978362
4401,6,0.9,0.0055436446755324185,0.0013174706491896294
4451,6,0.9,0.0055436446755324185,0.0013324385047814222
4501,6,0.9,0.0055436446755324185,0.0013474063603732154
4551,6,0.9,0.0055436446755324185,0.0013623742159650086
4601,6,0.9,0.0055436446755324185,0.0013773420715568016
4651,6,0.9,0.0055436446755324185,0.001392309927148595
4701,6,0.9,0.0055436446755324185,0.0014072777827403879
4751,6,0.9,0.0055436446755324185,0.0014222456383321809
4801,6,0.9,0.0055436446755324185,0.0014372134939239743
4851,6,0.9,0.0055436446755324185,0.0014521813495157671
4901,6,0.9,0.0055436446755324185,0.0014671492051075601
4951,6,0.9,0.0055436446755324185,0.0014821170606993536
1601,6,0.9,0.005863015498950176,0.0005068816488278868
1651,6,0.9,0.005863015498950176,0.00052271180650521
1701,6,0.9,0.005863015498950176,0.0005385419641825331
1751,6,0.9,0.005863015498950176,0.0005543721218598562
1801,6,0.9,0.005863015498950176,0.0005702022795371794
1851,6,0.9,0.005863015498950176,0.0005860324372145025
1901,6,0.9,0.005863015498950176,0.0006018625948918256
1951,6,0.9,0.005863015498950176,0.0006176927525691488
2001,6,0.9,0.005863015498950176,0.0006335229102464719
2051,6,0.9,0.005863015498950176,0.000649353067923795
